Asset tag,Break/Fix Coverage Expiry,Break/Fix Service level,Break/Fix Service Provider,Building,Candidate for Currency,Candidate to Move to NY3,Class,Comments,Effective Date,Environment,Host name,iLO/RSA/HMC ip address,iLO/RSA/HMC Service Info,Install Date,IP Address,Is Virtual,Level 1 Support Group,Level 2 Support Group,Level 3 Support Group,Maintenance Window,Model ID,Operating System,OS Family,OS Status,OS Version,Project Change Notes,Serial number,SNow most recent discovery,State,Status(hardware status),Substate,TD Asset Application Code,Cabinet,Cage,CPU core count,CPU count,Disk space (GB),Logical CPUs,RU Start Position,Total Memory (MB)
B10915,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10

20231201 - mckays7 - CHG1305291 - Server Decommission - Cool Down
- Updated Appboxen
- Changed state to ""In Stock - Cool Down""

20231207 - mckays7 - CHG1307571 - Server Decommission - Disk Wipe
- updated Appboxen
- Changed state to ""In Stock - Wiped""
- Renamed with ""_RETIRED"" appended to name.
- To be repurposed as  ""ny4efxnglua01""

..[last_DAC:EFXNG]

20231211 - mckays7 - Renamed from ""ny4efxngluaf01_RETIRED"" to ""ny4efxnglua01""
- Updated state to ""In Stock - Pending Install""
- Set the Deployment Application Code"" to ""EFXNG""

20231212 - mckays7 - CHG1307126 - Built server
- Updated Appboxen
- Changed state to ""In Maintenance""

2024.03.27- tac8345 - updated to ""in use""",10/4/2020 7:00,UAT PRD,ny4efxnglua01,10.225.33.68,ny4efxnglua01r.corp.tdsecurities.com,9/28/2020 7:00,10.225.10.58,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503F5,8/2/2025 17:53,In use,Installed,,EFXNG,102,8895,24,2,36766.57,48,24,773169
B10925,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
20231201 - mckays7 - CHG1305291 - Server Decommission - Cool Down
- Updated Appboxen
- Changed state to ""In Stock - Cool Down""

20231207 - mckays7 - CHG1307571 - Server Decommission - Disk Wipe
- updated Appboxen
- Changed state to ""In Stock - Wiped""
- Renamed with ""_RETIRED"" appended to name.
- To be repurposed as  ""ny4efxnglua02""

..[last_DAC:EFXNG]

20231211 - mckays7 - Renamed from ""ny4efxngluaf02_RETIRED"" to ""ny4efxnglua02""
- Updated state to ""In Stock - Pending Install""
- Set the Deployment Application Code"" to ""EFXNG""

20231212 - mckays7 - CHG1307126 - Built server
- Updated Appboxen
- Changed state to ""In Maintenance""

2024.03.27- tac8345 - updated to ""in use""",10/4/2020 7:00,UAT PRD,ny4efxnglua02,10.225.33.76,ny4efxnglua02r.corp.tdsecurities.com,9/28/2020 7:00,10.225.10.42,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503F8,8/2/2025 17:53,In use,Installed,,EFXNG,103,8895,24,2,36766.57,48,18,773169
B10928,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10

20231201 - mckays7 - CHG1305291 - Server Decommission - Cool Down
- Updated Appboxen
- Changed state to ""In Stock - Cool Down""

20231207 - mckays7 - CHG1307571 - Server Decommission - Disk Wipe
- updated Appboxen
- Changed state to ""In Stock - Wiped""
- Renamed with ""_RETIRED"" appended to name.
- To be repurposed as  ""ny4efxnglua03""

..[last_DAC:EFXNG]

20231211 - mckays7 - Renamed from ""ny4efxngluaf03_RETIRED"" to ""ny4efxnglua03""
- Updated state to ""In Stock - Pending Install""
- Set the Deployment Application Code"" to ""EFXNG""

20231212 - mckays7 - CHG1307126 - Built server
- Updated Appboxen
- Changed state to ""In Maintenance""

2024.03.27- tac8345 - updated to ""in use""",10/4/2020 7:00,UAT PRD,ny4efxnglua03,10.225.33.82,ny4efxnglua02r.corp.tdsecurities.com,9/28/2020 7:00,10.225.8.46,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503FD,8/2/2025 17:53,In use,Installed,,EFXNG,104,8895,24,2,36766.57,48,20,773169
B10937,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
20220812 - mckays7 - CHG1029086 - 1st CR - 1 - 30 Day Cool Down Decommission
- Changed status from ""in use"" to ""In stock - Cool down"".

20220817 - mckays7 -  CHG1029099 - 2nd CR - Expediated Decomm
- Wiped Disk
- Server to be repurposed as MALCODE EFX and server ny4efxlda03

2022.09.10 - lamw2 - CHG1032217 relocate -  NY4EFXNGLDAF03 8895-105, RU20 to 8895-103 RU-15 MXQ02503FK > rebuild as ny4efxlda03
old    
NY4EFXNGLDAF03.corp.tdsecurities.com 10.225.16.42   
NY4EFXNGLDAF03r.tdbfg.com                         10.225.33.88  
 
new (rebuild new name, new IPs)    
ny4efxlda03.corp.tdsecurities.com         10.225.16.42 255.255.255.224 10.225.16.33 
ny4efxlda03r.corp.tdsecurities.com 10.225.33.88 255.255.255.0 10.225.33.81 

20220930 - mckays7 - CHG1055628 - Server built as ny4efxlda03
20221019 - mckays7 - Updated appboxen.
- Changed state from ""In Stock"" to ""In Use"".

CHG1252565 - 2023-09-11 - TAB9241,LAMW2 - redeploy MXQ02503FK ny4efxlda03 DEV as ny4efxnglua04 UAT (old 10.225.16.42/27, new 10.225.8.48/27)",8/17/2020 7:00,UAT PRD,ny4efxnglua04,10.225.33.88,ny4efxnglua04.corp.tdsecurities.com,8/8/2020 7:00,10.225.8.48,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,EFXNG Project,MXQ02503FK,8/2/2025 17:53,In use,Installed,,EFXNG,103,8895,24,2,36664.57,48,15,773161
B10945,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware: DL360 G10

Rename NY4OPTILDA10 to NY4OPTILDA20 and NY4OPTILDA11 to NY4OPTILDA21 by Tiffany Hu's request TASK2780019 on Nov 25, 2020
20220726 - mckays7 - Decomm Req DEC0020921
- To become NY4EFXLDA04
20220727 - mckays7 - Cool down - CHG1019909
-Changed state from ""In use"" to ""In stock - Cool down""
20220729 - mckays7 - decomm - CHG1020871

20220808 - mckays7 - renamed from ""ny4optilda21"" to ""ny4efxlda04"" - Changed state from ""In stock - Decomm"" to ""In Maintenance"" - Changed MAL code from OPTI to EFX
CHG1252565 - 2023-09-11 - TAB9241,LAMW2 - redeploy MXQ02503FF ny4efxlda04 DEV as ny4efxnglua05 UAT (old 10.225.16.49/27, new 10.225.8.49/27)",8/17/2020 7:00,UAT PRD,ny4efxnglua05,10.225.33.95,ny4efxnglua05.corp.tdsecurities.com,8/8/2020 7:00,10.225.8.49,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NYION/OPTI NY4 Project,MXQ02503FF,8/2/2025 17:53,In use,Installed,,EFXNG,106,8895,24,2,36664.57,48,16,773162
B10916,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10
20220812 - mckays7 - CHG1029086 - 1st CR - 1 - 30 Day Cool Down Decommission
- Changed status from ""in use"" to ""In stock - Cool down"".

20220817 - mckays7 -  CHG1029099 - 2nd CR - Expediated Decomm
- Wiped Disk
- Server to be repurposed as MALCODE EFX and server ny4efxlua04

20220818 - mckays7 - Renamed from ""NY4EFXNGLUAF04"" to ""NY4EFXLUA04""
- Changed state from ""In stock - Cool Down"" to ""In maintenance"".
- Changed MALCODE from EFXNG to EFX.

20230810 - mckays7 - CHG1233495 - Server cool down
- Server to become ny4efxnglua06
- Updated state to ""In stock - Cool Down

20230816 - mckays7 - CHG1237995 - Server expediated decomm
- Changed state to ""In stock - Wiped""

[last_DAC:EFX]

20230817 - mckays7 - Renamed from ny4efxlua04 to ny4efxnglua06
- Changed state to ""In stock - pending install""
- Changed MAL code to EFXNG

20230831 - mckays7 - Changed state to In Use


20230818 - mckays7 - CHG1238036 - Built server as ny4efxnglua06
- Updated appboxen",10/4/2020 7:00,UAT PRD,ny4efxnglua06,10.225.33.69,ny4efxnglua06.corp.tdsecurities.com,9/28/2020 7:00,10.225.8.57,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503F1,8/2/2025 17:53,In use,Installed,,EFXNG,102,8895,24,2,36664.57,48,23,773169
B10926,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10
20220812 - mckays7 - CHG1029086 - 1st CR - 1 - 30 Day Cool Down Decommission
- Changed status from ""in use"" to ""In stock - Cool down"".

20220817 - mckays7 -  CHG1029099 - 2nd CR - Expediated Decomm
- Wiped Disk
- Server to be repurposed as MALCODE EFX and server ny4efxlua05

20220818 - mckays7 - Renamed from ""NY4EFXNGLUAF05"" to ""NY4EFXLUA05""
- Changed state from ""In stock - Cool Down"" to ""In maintenance"".
- Changed MALCODE from EFXNG to EFX.

20230810 - mckays7 - CHG1233495 - Server cool down
- Server to become ny4efxnglua07
- Updated state to ""In stock - Cool Down

20230816 - mckays7 - CHG1237995 - Server expediated decomm
- Changed state to ""In stock - Wiped""
..[last_DAC:EFX]

20230817 - mckays7 - Renamed from ny4efxlua05 to ny4efxnglua07
- Changed state to ""In stock - Pending install""
- Changed MAL code to EFXNG

20230818 - mckays7 - CHG1238036 - Built server as ny4efxnglua07
- Updated appboxen

20230831 - mckays7 - Changed state to In Use",10/4/2020 7:00,UAT PRD,ny4efxnglua07,10.225.33.77,ny4efxnglua07.corp.tdsecurities.com,9/28/2020 7:00,10.225.8.43,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503FL,8/2/2025 17:53,In use,Installed,,EFXNG,103,8895,24,2,36664.57,48,17,773169
B10929,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10

20221206 - mckays7 - To become NY4EFXLUA06
20221207 - mckays7 - CHG1096027 - DEC0022723 - Cool down.
- Updated Appboxen
- Changed state from ""In use"" to ""In stock - Cool down""
20221208 - mckays7 - CHG1098305 - DEC0022723 - Expediated Cool down - Disk Wipe.
- Changed State from ""In Stock - Cool Down"" to ""In stock - wiped""
..[last_DAC:EFXNG]

20221209 - mckays7 - Renamed server from ny4efxngluaf06 to ny4efxlua06
- Change state from ""In Stock - wiped"" to ""In Maintenance""
- Change Applicaiton code to ""EFX""

20230810 - mckays7 - CHG1233495 - Server cool down
- Server to become ny4efxnglua08
- Updated state to ""In stock - Cool Down

20230816 - mckays7 - CHG1237995 - Server expediated decomm
- Changed state to ""In stock - Wiped""
..[last_DAC:EFX]

20230817 - mckays7 - Renamed from ny4efxlua06 to ny4efxnglua08
- Changed state to ""In stock - Pending install""
- Changed MAL code to EFXNG

20230818 - mckays7 - CHG1238036 - Built server as ny4efxnglua08
- Updated appboxen

20230831 - mckays7 - Changed state to In Use",10/4/2020 7:00,UAT PRD,ny4efxnglua08,10.225.33.83,ny4efxnglua08r.corp.tdsecurities.com,9/28/2020 7:00,10.225.8.47,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503F2,8/2/2025 17:52,In use,Installed,,EFXNG,104,8895,24,2,36664.57,48,19,773169
B10917,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
20221116 - mckays7 - CHG1083271 - Cool down - DEC0022412
- Changed state from ""In use"" to ""In stock - Cool down""
20221121 - tab9241 - CHG1085880 - Server Decommission ny4efxngluaf07 (Disk wipe)
20221123 - tab9241 - CHG1087940 - Server rebuilt as ny4efxlua07.corp.tdsecurities.com

20221206 - mckays7 - Changed state to ""In Maintenance"".

20230810 - mckays7 - CHG1233495 - Server cool down
- Server to become ny4efxnglua09
- Updated state to ""In stock - Cool Down

20230816 - mckays7 - CHG1237995 - Server expediated decomm
- Changed state to ""In stock - Wiped""
..[last_DAC:EFX]

20230817 - mckays7 - Renamed from ny4efxlua07 to ny4efxnglua09
- Changed state to ""In stock - Pending install""
- Changed MAL code to EFXNG

20230818 - mckays7 - CHG1238036 - Built server as ny4efxnglua09
- Updated appboxen

20230831 - mckays7 - Changed state to In Use",10/4/2020 7:00,UAT PRD,ny4efxnglua09,10.225.33.70,ny4efxnglua09r.corp.tdsecurities.com,9/28/2020 7:00,10.225.8.38,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,8.1,NY4 EFXNG Project,MXQ02503F3,8/2/2025 17:54,In use,Installed,,EFXNG,102,8895,24,2,36664.57,48,22,773169
B10918,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10",10/4/2020 7:00,UAT PRD,ny4efxngludf01,10.225.33.67,ny4efxngludf01r.tdbfg.com,9/28/2020 7:00,10.225.10.61,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,NY4 EFXNG Project,MXQ02503FB,8/2/2025 17:53,In use,Installed,,EFXNG,102,8895,24,2,37170.57,48,34,773507
B10939,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
Hardware is DL360 G10",10/4/2020 7:00,UAT PRD,ny4efxngludf02,10.225.33.86,ny4efxngludf02r.tdbfg.com,9/28/2020 7:00,10.225.10.50,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,NY4 EFXNG Project,MXQ02503F0,8/2/2025 17:53,In use,Installed,,EFXNG,104,8895,24,2,37170.57,48,16,773507
B06776,,NA,Maintech,NY4,YES,YES,Linux Server,"2025/02/28 – belotb2 –RITM13952347 - Update OS Patch Details tab to reflect current support team to TDSGI-UNIX, and verified/confirm server support team Level 2 & 3
<VALIDATED::TDSGI::12/23/2019>

update upper case NYSGRPL01 to nysgrpl01 lower case on 05/09/2020 by Eric Zhang
2020/08/15 - Server relocated to NY4. Previous name nysgrpl01

20221019 - mckays7 - CHG1066709 - DEC0021860 - Cool Down
- Change state from ""in Use"" to ""In Stock - Cool down""
- To be rebuilt as NY4EFXLUS02

20221025 - mckays7 - CHG1070260 - DEC0021860  - Disk Wipe

2022.10.26 - AIDOOP2 - CHG1071072 rebuild serial with new hostname for EFX
NY4EFXNGLUS01.corp.tdsecurities.com <rebuild with new Hostname> ny4efxlus02.corp.tdsecurities.com  10.225.8.53 255.255.255.224 10.225.8.33
ny4efxnglus01r.tdbfg.com                                 <rebuild with new Hostname> ny4efxlus02r.corp.tdsecurities.com  10.225.33.65  

20231003 - mckays7 - CHG1266667 - Cool Down
- updated appboxen
- Changed state to ""In Stock - cool down""

20231111 - mckays7 - CHG1293190 - Server Decommission - Wiped
- Changed state to ""In stock - Wiped""
- Appended ""RETIRED"" to name.
-  Server to be repurposed as server ""ny4efxnglus02""

20231120 - tab9241 - CHG1297554 - Server build ny4efxnglus02

20250211 - tab9241 - Change MAL from EFXNG to EFX - RITM13887948 | TASK9586082

..[last_DAC:EFX]",9/18/2016 0:00,UAT PRD,ny4efxnglus02,10.225.33.65,ny4efxnglus02r.corp.tdsecurities.com,9/18/2016 0:00,10.225.8.53,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL380 G9,Linux Red Hat,Linux,New,8.1,"Wall-to-wall Survey

As requested by Wasim Akhram on October 29, 2019,  the server had been re-aligned to GRP from NYION.
2020/08/15 - Following server relocation to NY4, the server will be re-aligned from GRP to EFXNG",MXQ52500QS,8/2/2025 17:53,In use,Installed,,EFX,103,8895,10,2,2850.4,20,21,257289
A31538,,,,NY4,NO,YES,Linux Server,"HPE Greenlake - June 2025

20250711 - mckays7 - CHG1696409
- Performed server build",6/22/2025 12:00,UAT PRD,ny4mcsdsludb01,10.225.33.227,ny4mcsdsludb01r.corp.tdsecurities.com,6/22/2025 0:00,10.225.52.102,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,Active,9.6,HPE Greenlake - June 2025,2M2D2Q01WX,7/24/2025 15:49,In use,Installed,,MCSDS,104,8895,16,2,,64,6,515208
A31539,,,,NY4,NO,YES,Linux Server,"HPE Greenlake - June 2025

20250711 - mckays7 - CHG1696409
- Performed server build",6/22/2025 12:00,UAT PRD,ny4mcsdsludb02,10.225.33.228,ny4mcsdsludb02r.corp.tdsecurities.com,6/22/2025 0:00,10.225.52.103,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,Active,9.6,HPE Greenlake - June 2025,2M2D2Q01WY,7/24/2025 15:49,In use,Installed,,MCSDS,104,8895,16,2,,64,8,515208
A31540,,,,NY4,NO,YES,Linux Server,"HPE Greenlake - June 2025

20250711 - mckays7 - CHG1696409
- Performed server build",6/22/2025 12:00,UAT PRD,ny4mcsdsludb03,10.225.33.229,ny4mcsdsludb03r.corp.tdsecurities.com,6/22/2025 0:00,10.225.52.104,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL380 Gen11,Linux Red Hat,Linux,Active,9.6,HPE Greenlake - June 2025,2M2D2Q01WZ,7/24/2025 15:50,In use,Installed,,MCSDS,104,8895,16,2,,64,33,515208
A22886,,NA,Maintech,NY4,YES,YES,Linux Server,"20200509 - updated cabinet info

Server was shipped to Newyork, Contact Saif Ahmed for correct cabinet info.        JULY 31, 2017 - BUILD REQUEST RM #1253133.
Device decommissioned as per CHG0428096.  Device moved to SOC Basement Locked Cage for redeployment.",8/6/2017 19:38,UAT PRD,ny4nyionlua03,10.225.33.22,ny4nyionlua03r.corp.tdsecurities.com,7/31/2017 13:31,10.225.10.20,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL380 Gen9,Linux Red Hat,Linux,New,7.9,RM1253139 - H3 - XVA Project - PROD SOC (WINDOWS OS - 6 RACKMOUNT)-IT31435ITS,MXQ72107JK,8/2/2025 17:54,In use,Installed,,NYION,103,8895,10,2,3637.79,20,9,386678
A22885,,NA,Maintech,NY4,YES,YES,Linux Server,"20200509 - upated cabinet info

Server was shipped to Newyork, Contact Saif Ahmed for correct cabinet info.        JULY 31, 2017 - BUILD REQUEST RM #1253133.
Device decommissioned as per CHG0428096.  Device moved to SOC Basement Locked Cage for redeployment.",8/6/2017 19:34,UAT PRD,ny4nyionlua04,10.104.137.133,ny4nyionlua04r.corp.tdsecurities.com,7/31/2017 13:31,10.225.10.27,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,"MON,TUE,WED,THU,FRI - 18:00-08:00 | SAT 00:00 - SUN 23:59",ProLiant DL380 Gen9,Linux Red Hat,Linux,New,7.9,RM1253139 - H3 - XVA Project - PROD SOC (WINDOWS OS - 6 RACKMOUNT)-IT31435ITS,MXQ719050S,8/2/2025 17:53,In use,Installed,,NYION,104,8895,10,2,3617.79,20,11,386678
B08519,,NA,Maintech,NY4,YES,YES,Linux Server,NY4 Relocation Project,3/1/2020 12:02,UAT PRD,ny4nyionlua05,10.225.33.15,ny4nyionlua05r.corp.tdsecurities.com,2/5/2020 12:02,10.225.8.9,FALSE,ITS-EITO-Enterprise Environment Surveillance,TDSGI-UNIX,TDSGI-UNIX,,ProLiant DL360 Gen10,Linux Red Hat,Linux,New,7.9,NY4 Relocation project,MXQ013038R,7/26/2025 18:17,In use,Installed,,NYION,102,8895,18,2,35247.57,36,8,773508
B06766,,NA,Maintech,NY4,YES,YES,Linux Server,"Serial number not found in physical audit done by DCS team in June 2022
GLOBAL EFI.  dessud:  NY credential issue - Akmal investigating<VALIDATED::TDSGI::12/23/2019>

20221201 - mckays7 - DEC0022655 - CHG1092674 - Cool down.
- Changed state from ""In use"" to ""In stock - Cool down""
- updated appboxen.
- Server to be repurposed as ny4nyionlua07

20221202 - mckays7 - CHG1094288  - Expediated decomm - disk wipe
- Change status from ""In Stock - Cool Down"" to ""In Stock - Wiped""

2022.12.03 - MCKAYS7 \LAMW2 - relocate MXQ618037Y nj2soptil04 from 7125-105 to  8895-103 RU8 and rebuild new ny4nyionlua07 UAT
old   
nj2soptil04.corp.tdsecurities.com 10.171.5.18  
nj2soptil04-ilo.tdbfg.com 10.171.6.18  
new   
ny4nyionlua07.corp.tdsecurities.com 10.225.8.12 255.255.255.224 10.225.8.1
ny4nyionlua07r.corp.tdsecurities.com 10.225.33.117\/4

20221215 - mckays7 - CHG1097414 - build server as ny4nyionlua07

20221223 - mckays7 - Changes state to ""In Maintenance"" 
- Updated Deployment application code to NYION.

20230504 - mckays7 - Changed state to ""In Use""",9/6/2016 14:01,UAT PRD,ny4nyionlua07,10.225.33.117,ny4nyionlua07r.corp.tdsecurities.com,8/25/2016 14:01,10.225.8.12,FALSE,TDUSA Helpdesk,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL360 Gen9,Linux Red Hat,linux,New,7.9,OPTI,MXQ618037Y,8/2/2025 17:54,In use,Installed,,NYION,103,8895,10,2,7122.69,20,8,257657
B06783,,NA,Maintech,NY4,YES,YES,Linux Server,"GLOBAL EFI.  dessud:  NY credential issue - Akmal investigating<VALIDATED::TDSGI::12/23/2019>


This device it is located in NY4 cage 8890 Rack 113

20221201 - mckays7 - DEC0022655 - CHG1092674 - Cool down.
- Changed state from ""In use"" to ""In stock - Cool down""
- updated appboxen.
- Server to be repurposed as ny4nyionlua08

20221202 - mckays7 - CHG1094288  - Expediated decomm - disk wipe
- Change status from ""In Stock - Cool Down"" to ""In Stock - Wiped""

2022.12.03 - MCKAYS7 \ LAMW2 - relocate MXQ6180383 nj2soptil05 from 7125-103 RU 12 to  8895-104 RU15 and rebuild new ny4nyionlua08 UAT
old   
nj2soptil05.corp.tdsecurities.com 10.171.5.19  
nj2soptil05-ilo.tdbfg.com                 10.171.6.19  
new   
ny4nyionlua08.corp.tdsecurities.com 10.225.8.25 255.255.255.224 10.225.8.1
ny4nyionlua08r.corp.tdsecurities.com 10.225.33.118 /24

20221215 - mckays7 - CHG1097414 - build server as ny4nyionlua08

20221223 - mckays7 - Changes state to ""In Maintenance"" 
- Updated Deployment application code to NYION.

20230504 - mckays7 - Changed state to ""In Use""",9/6/2016 13:57,UAT PRD,ny4nyionlua08,10.225.33.118,ny4nyionlua08r.corp.tdsecurities.com,8/25/2016 13:57,10.225.8.25,FALSE,TDUSA Helpdesk,TDSGI-UNIX,TDSGI-UNIX,Weekends,ProLiant DL360 Gen9,Linux Red Hat,linux,New,7.9,OPTI,MXQ6180383,8/2/2025 17:54,In use,Installed,,NYION,104,8895,10,2,7122.69,20,15,257657
